text	category
ikkante trailerlum polichu lalettante trailer polichu we vacation adipoliyayirikum	Positive
ikka mass alle lalettan fans kude ondu	Positive
angana pritviye kanan 5 july	Positive
lalettan lucifer pwolich aduttat mammookka de madura raja malayalatile 2 megastars	Positive
kandu pinnum kandu veendum kandu sheham kandu ippol kandu ithu kazhinuu kandu	Positive
oru adaar item ikka pwolikkum marana maass	Positive
nde ponnu idivitte powlich adachu adichu powlikkeda makkale mammooka	Positive
oru narasimham usthad okke orumich kanda oru sughm kittyy kuliroodu kuliru laaleettaa raju no rekshaa iniyum kaanan thonnunnavr like	Positive
eganegilum 12 aam thiyathi aaya mathiyaayirunnu katta waiting	Positive
veendum veendum vann kaanunnath njan maathramaano	Positive
enthaylum oru adaar feel undu tamil look	Positive
68 tikayunna youthanu veendum oru perunnal sammanam prisharadi vaka	Positive
pwoli trailer sunny chechii istam ikka jeevanaanu	Positive
padam hit pani ariyavunnavar film pidichal trailer kandalum goosebumps varum	Positive
l prithviraj lalettanilude oru adaar item thanne kond vanno	Positive
adipoli trailer movie kanan wi8ing oru psycho indannu prathishikaam	Positive
ikka fan aanne ennalum parayuva kolakolli item	Positive
ithe kandirikkum enn ullvar like itte pokko	Positive
njan laletten fananu pakshe trailer kandu romam enittu nikkinnu	Positive
ikka and rajuettan uff goose bumps	Positive
sound athu screenil kanam lalettan polikkum	Positive
ine lucifar loosaavum illenkil raaja loosakkum ntammo kidu mammookka	Positive
uff mammookka entry bgm stunning trailer	Positive
evideyo miss aaya pole pazhaya lalettane thirichu kittiya pole thaadi vecha pinne payyan pwoli alle luv u lalettaa	Positive
nt ikka ingalu verm ikka allatto ponnikkaya romanjified	Positive
immathiri mass last aa chadi idi super ethu polikkum ikka um pillareum triple strong aa	Positive
anttemoo anthayith akkee kudee oru koritharip	Positive
aa chekkan polikan ulla ella chance um kanunnund	Positive
superb laletta love you lotss othiri ishtam lalettane	Positive
ikka poliyhanu ithreyum prayathil inghanew okke nikkunillew ikka vere level annu poli ahh ikka	Positive
ayippan poli an muthe ni an muthe hero ayappan fans like	Positive
odi vidyakal kannan kathu nilkukyanu laletta	Positive
ente anna oru rakshaym ella adipwoli	Positive
bgm repeat mode njan maathram aano	Positive
ithilum mikacha trailer swapnangalil mathram	Positive
mass odiyan mass kollamass kattaa waiting kidilam	Positive
katta katta katta katta waiting cant wait man	Positive
entho ishtam aanu ellarkum ee ittimaniye	Positive
ikkaa polichu big b mood poli bgm	Positive
machane pwolii item inka pwolikkum thakarkkum	Positive
kiduvo kidu onnum parayan illaa	Positive
laletta adich policho laletta nigaloru muthaan ie padam vijayikom nokiko apo	Positive
powlichu	Positive
lucifer polichu poli	Positive
soubinum suraj ettanum polichuu padam polii oru family ayittum kannan pattiya nalla padaamm	Positive
e nanjankottayil aarudeyumkanneroppan vannavanalla njan ennal karayikunnavanteyokkry tala njan adichupolikum kidu kidu kidu mass punch dialouge	Positive
mammokka ennum oru lahariyaanu annum ennum athbudappeduttiyittey ullu padam oru vambhan hittakum minimum 250cr kadakkum lookam vaaythum mammotty enna	Positive
acting illa baki illathoke pinne	Positive
ivide palakkad jayettan fans club nnu ashamsakal adichal romam ennikum athaanu thrissur pooram	Positive
hbd mammokka by die hard ettan fan	Positive
onnum parayan illa laletta u trigger again	Positive
dear mammookka	Positive
onnil kuduthal kanda trailer amboo powli	Positive
as a mammokka fan trailer kidukki padam nalla oru vijayamayi theeratte	Positive
youtube hang avan ready ayiko l	Positive
onnu urappa full entertainment movie yaa yente ponnu ikka fans onnu kaddak pidichaal oru blockbuster engu poorum	Positive
lalettan prithivi combo vera level pwolichu lalettan prithivi fans like adiku makkale	Positive
mammooka die hard fans like adichu polikk ith logam kaathu ninna raja yude varav ith polikkum	Positive
trailer kidukki look at the likes	Positive
38k views 20k like polichu	Positive
tovino namak uruttane ayyo adipoki mass muvi ayrkum katta waiting	Positive
direction maarakam prituiraaj nee tanne cheytathaano atho ariyunnavare kondu cheyyichathaano aaraayaalum massayittundu well job man	Positive
ichayan kasari kiduki porich njgal tcr karude swagraya ahagaram	Positive
king is oll ways king	Positive
nenjinakath lalettan nenjuvirich kond parayum numma oru lalettan fan anenn __katta waiting	Positive
vannu vannu avan vannuikka love yuu	Positive
happy birthday mammukka gana gandharvan polichadukkum next block bluster	Positive
nte ponnoo enthaa makkale immale ikkade aa oru idh	Positive
entry istam like for lusifer lalettan	Positive
oru rakshayumilla repeated mode on njan kandathil vech ettavum best trailer	Positive
katta pretheekshaa luv u alla	Positive
eee cinema thanna venuchettan muthaan muthumaniyaanu	Positive
ente ponno maranamass item kidilan making fight apaaram sound modulation oru rakshayumilla oru adaru item thanne	Positive
ini vendathu oru 100kodiyanu athu ithiloode kittatte	Positive
padam vere level aavum mammulaal fanz	Positive
mamangathine ajaygopal fansinde vijayasamsakal	Positive
ende ponnoe ejathy trailer kandall ariyam ikka ethu rengill ulla allannennu	Positive
orroo framintayum quality rajuattan magic	Positive
mammootty pwolikkum	Positive
mammookka uff ijjathi ente ponnikkaa polichuu katta waiting	Positive
aettanta padathin ikka fansnte ashamsakal	Positive
avasanethe chadiyulla adi adh polich ikkaa	Positive
ente ponno goosebumps kidu bgm	Positive
trending no 1 varanam jayettan daa	Positive
jeyetta padam full undo trailer il sambavam colour aayittundalloo	Positive
vere level one ikka rajuvettan	Positive
entae jeevathil ithrayum pravishyam trailer kanda verae oru cinemayum illa	Positive
kidu frames kidu bgm ellarum kidu look kidu making pinne kidilolkidilan lalettanum verentha vende heavy	Positive
ikkaa ingale ennaa level aah ee prayathilum body muthane	Positive
raju ettan powli	Positive
trailer cut editor donmax	Positive
innanu movie kandathu kidu nnu paranjal pora kidilokkidilam	Positive
idvere vere chilar parannadaann muruga nee theernnada enn ini nangal mammookka fans sherikkum parayunnu murugaa nee theernnada ikka love	Positive
sathyam parayalow kanubol ente police traing kalam ormavarunu	Positive
dislike adichavarod nammal lalettan fans n verum pucham matrame ullu lalettan ishtam lalettan uyir	Positive
50 dhe pravshyem kandu kolakkolli trailer	Positive
enta ponna oru rashayum ila kidu padam	Positive
suraj ettan powli koode soubin ekka pine paryano katta waiting anee	Positive
trailer kandappazhe urappichu padam mass vijayichu	Positive
im from mars but i love laletan	Positive
ikkayude johny walker ormma varunnuu vere level	Positive
ithupole oru trailer iniyundakumennu thonunnilla superb	Positive
ikka pwoli bgm oru rakshayum illa	Positive
jayasurya chettan mass lookaa pakka mass don	Positive
mammookka de adutha 100 kodi padam aayirikkum unda ennu urapp ullavar like adikkada pillere	Positive
ikka fan aaya nikku nalla urappundu	Positive
ikka powlichu onnum parayanilla trailer ethanel padam enthakum	Positive
tovino look bgm vere level	Positive
mass mass pakka mass	Positive
mamangam nte ammoo marana mass trailer verum item allaa ith oru onnonnara item anuu ikkaa	Positive
njan oru ikka fan alla paksha as a malayali i am katta weiting for raja 2	Positive
karayippikuvo muthe happy bday ikka waitg	Positive
lalletan fansinte ella supportum und ikka ethu porikum oru samsayavum venda	Positive
ravanan aya avane nerkuner illaathakkan oru maha avatharam thanne vendi varum poli	Positive
happy birthday ikka love u pratheeshkal athiru kadanu ganagandarvan keralakara keezhadakum	Positive
oru pooram trilar vijariichu vannappoo oru mass trilar aayii thoonniyavarr like aahdii	Positive
trailer kollarkium nu oru pratheeksha ondarinnu pakshe ithu athukkum mele	Positive
polichu ikka suppar u r great	Positive
ith ini indian cinema yude mamangam	Positive
ipo tanne 5 vattam kandu vallatoru trailer	Positive
super bb lalettaa	Positive
njanetha parayendath onnum parayaanilaa laalettaa umm aa	Positive
pworich kurach kalangalaayi ijjathi padem tamil mathram aannu kandirunnath eni malayalathilum kannaan ulla bhagyem ind poli poli poli	Positive
trailer kalaki pwolichu madhura raja cenimakku vendi katta waiting	Positive
super trailer cinema kandale bakkie parayan kaziykka llu	Positive
ithu pole bgm ulla mass trailer ithu vare iragiyittila	Positive
odiyante sheenam njnga lalettante piller ee luciferil ang theerkum	Positive
lalettan illatha eanth sinima le makkale kodk like	Positive
rajuvetta ningal maranmass love you oru great success avate	Positive
lucifer movie kanditt ethil comment edaan vannavar like adi mass lucifer lalettan mass	Positive
kidukkachi laletta ningal mass alla kolamassanu	Positive
ethu puthu charitharam	Positive
onnu vegam dec 14 ayya mathiyayirinnu	Positive
kidukachi trailer bgm oru rekshayum ella	Positive
sathyam paranjaal trailer kandit vella majjeyonnullalla	Positive
ithu kolakolli item lalettan fans kathirunna padam ith thakarkkum lalettan fansnu aakosham mmakk pwopichadkkam	Positive
ithu vera levelakum urappa ela ikka fansinum all best	Positive
uff ichayaa pwolich ur die hard fan 4 ever	Positive
adipoly lalettan fan thanne aaganamennilla sharaashari oru cinema premi aayaal mathi ith kandit romaanjification undaagan kidue	Positive
nalla padam ayirikatte odian pole akathirunnaal madi all the best	Positive
kalam ethra poyallum charithra purushanmare prathinithikarikkan angh kazhiyunnundallo mammooka	Positive
ooohh oru rakshayum illaa pwolii poppwolii ingalaan thaaram	Positive
ende ponno 68 vayasaya oraluda body thanneyano ith namichu ponnikkaa	Positive
immanuvel pokan pokunna item kikidu hbd mammokka	Positive
nanayitunduu trailer kurachu koodi nanakam ayirunu	Positive
minimum 3 thavana kanathathayi arum kanilla	Positive
mass nnu paranjaa ikkayaanu master of masses adaar trailer mammookkaa	Positive
njn kandathl etavum mikacha trailer yennu thanne prym ikka 3 ennum ikka	Positive
hpy bdya ma lovely ikka	Positive
nte ponnikkaa inghal enthinilla porappadilaa nte ammoo poli	Positive
ente ammo kidilam trailer l__ mr	Positive
katta waiting maranamass trailer	Positive
all the best for movie mamankam katta lalettan fan	Positive
1 45 enta ponoo ota peru mammootty	Positive
ejjath oru rakshayum llaa katta waiting	Positive
ith verum mass alla marana mass	Positive
ente mone al powli ikka ishtam	Positive
appol lalettante padathinte record ellam thakarthu eriyan pokunnu alle ayikotte malayala cinema uratte	Positive
tamil telungu malayalam orrumichu release cheydhal valiya orru sambvam aggum	Positive
ente ponnoo vere level	Positive
njan laalettan fana pakshe i love this movie	Positive
oru prethikshayillarnu madhuraja but parayathirikan vayya visuals vere lvl	Positive
chechiuede mukham kandu like cheythavar aroke ikka	Positive
powli trailer ikka oru rakshayum illa kidu	Positive
kidilan trailer ikka ushaarr ithu super hit aakumennu urappichavar ivide chumma likeetu pokko	Positive
lalettan mass lalettan ki jaii	Positive
laletta polliku full support annu	Positive
35 oru pulimurukan touch vannu enthayaalum sambavam kidkeetund	Positive
mamooka we love u so much	Positive
kalki super hit akum enn bonny parayan paranju	Positive
oru kgf trailer polee lalettan pakkaa mass	Positive
romanjification lalettan mass manju chechi vere level	Positive
0 27 trailer mass dialog	Positive
ithoru malayala cinema k oru vazhithirivu aakatte fanisam marannu support cheyyu	Positive
uff pwoli lalattaa katta waiting	Positive
tripple strong nn paranjapam daridryam akumn vjarich idh takarthuto waiting ee prayatilum thalarata aavesham ingal vallatoru manusyan thanne	Positive
polimass item heavy mass lalettan	Positive
nte ponno oru rakshayum illatta makingg polichu mammookkaa	Positive
nammude prithvi amgane veruthe onnum direct cheyillalloo lalettante kure nallukalyi irangunnathil aattavum nalla movie	Positive
ethra thavana kandaalum veeryam koodunna kolakolli item	Positive
any way kidu sanam waiting randamuzham	Positive
face of indian cinima kolamass kolakolli waiting november 21 mamangam day	Positive
pwolichu lalettaa	Positive
teaser kand thalliparanjavarkku trailer oru marupadiyanu including me	Positive
varan irikkunnath mass padam matram alla comedy entertainer kudiya	Positive
kidilam padam direction ennoke paranja ithaanu mone	Positive
raja annum ennum raja thanne	Positive
vere level ikka uff	Positive
verey level maranamaass neeralikk polumilla 1 m views	Positive
enta jayetta ithu minnichekkane kazhinjya varshathe nammada pala planum polinjyu ithu athupole avaruthu avulla	Positive
super acter nammude lalettan super hero nammude lalettan	Positive
eattante pscho fan loov u soo much lalettaa	Positive
ente ponne oru rekshem illa kidukkachii lalettan hvy	Positive
mammookka oru rakshayum illa kiddu	Positive
lucifer fdfs pokunnu lalettante white n white lookil	Positive
singam model oru kidilan action movie aakatte	Positive
tamil film pizza de oru style	Positive
pinnem pinnem kanuvaa thalaivaa	Positive
kandittum kandittum mathi aakunnilla	Positive
pwoli pwoli ee prayathilum enta amooikkaa	Positive
ennalum ente mammookkaa ningayokke enna poliyaan ningaleyallathe mattareyum ividonnum sangalppikkan polum pattilla	Positive
malayala cinemayude khathi kadalinumappuram ethicha punyam megastar mammookka	Positive
trailer kanan thudangumbol 25k like	Positive
prithviraj as zayeed masood ith pwolikkum	Positive
kore naalk shesham ikkante padam kananam enn thonnath ee trailer kandapola ith polikum	Positive
morning eneechepol thanne veendum kandavar arund7 22	Positive
chunk alla chunk edippaanu laalleettaan	Positive
ithu verum oru samble vedikkettu iniyaanu podipaaranapooram appo churikki paranjaal vishu raajayum raajayude pillerum angukondupokum alla kondupoyi	Positive
trailer 15am pravashyam repeat adich kandita njn eii cmt box il vabnath ikka pwolichuu	Positive
aa maha avathaaram piravi yedukkan poagunnu ini uyertheyunelppinte dhinangalanu	Positive
5 millionilekk kuthikkunna makankam trailerinu ellavidha bhavukangalum nerunnu	Positive
mamooka polichu oru rakshyumilla mass	Positive
pwoli padam vijay sreenivasin vijayashamsagal nerunnu	Positive
innu thanne ithu etramathe vattama e trailer repeat adichu kanunnennu eniku thanne ariyilla kidiloskki	Positive
ningale katatthi vettan ningal matrame ollu laletta	Positive
katta waiting adikkam macha oru like	Positive
oru divasasam oru 10 pravashyamenkilum kanum	Positive
inn lucifer inte 27th poster kand nere ingott trailer kaanan vannu 1 34	Positive
ettan fansinte vaka irikatte oru kuthirapavan ikka muthanu	Positive
item laletta big salute to raju ettan lucifer	Positive
level item padavum ithupole aya mathiyaynu	Positive
applause from an ettan fan mammukka katta swag	Positive
