id	text	category	newtext	label
ta_sent_125	Allready ippa thaan kala and 2.0 la ungala paarthoam so udanevaa ,Konjam gap vidungga ,paarkka boar adikkuthu ...	Positive	allready ippa {XXX} ippa thaan {XXX} thaan kala {XXX} kala and {Positive} and la {XXX} la ungala {Mixed_feelings} ungala paarthoam {XXX} paarthoam so {XXX} so udanevaa {XXX} udanevaa konjam {XXX} konjam gap {XXX} gap vidungga {XXX} vidungga paarkka {XXX} paarkka boar {XXX} 	1
ta_sent_126	Wait until seeing full movie don't put negative comments...	Positive	wait until {XXX} until seeing {XXX} seeing full {XXX} full movie {Positive} movie dont {XXX} dont put {XXX} put negative {XXX} 	1
ta_sent_127	Silurkkuthu udambula innum padam yepti irukka pogutho .marana mass verithanam	Positive	silurkkuthu udambula {XXX} udambula innum {XXX} innum padam {XXX} padam yepti {XXX} yepti irukka {XXX} irukka pogutho {XXX} pogutho marana {XXX} marana mass {Positive} 	1
ta_sent_128	sama sama sama thala last dialogue nachunu eruku.lovely voice for Ajith.	Positive	sama sama {Positive} sama sama {Positive} sama thala {Positive} thala last {Positive} last dialogue {Positive} dialogue nachunu {XXX} nachunu erukulovely {XXX} erukulovely voice {XXX} voice for {XXX} 	1
ta_sent_129	Just amazing thalaivaaaaaaaaaa  ARR sir u r that Best  ( BGM )	Positive	just amazing {XXX} amazing thalaivaaaaaaaaaa {XXX} thalaivaaaaaaaaaa arr {XXX} arr sir {XXX} sir u {Positive} u r {Positive} r that {XXX} that best {XXX} 	1
ta_sent_130	neraya neraya neraya neraya neraya neraya what a voice semma.	Positive	neraya neraya {Positive} neraya neraya {Positive} neraya neraya {Positive} neraya neraya {Positive} neraya neraya {Positive} neraya what {Positive} what a {Positive} a voice {Positive} 	1
ta_sent_131	Marana waiting for ner konda paarvai fdfs ku	Positive	marana waiting {Positive} waiting for {Positive} for ner {Positive} ner konda {Positive} konda paarvai {Positive} paarvai fdfs {XXX} 	1
ta_sent_132	Marana masss luv you Thala Yuvan magical BGM VERALEVEL 0.46 BGM theriiiii 1.44 Thala paarvai killer	Positive	marana masss {XXX} masss luv {XXX} luv you {Positive} you thala {Positive} thala yuvan {Positive} yuvan magical {XXX} magical bgm {XXX} bgm veralevel {XXX} veralevel bgm {XXX} bgm theriiiii {XXX} theriiiii thala {XXX} thala paarvai {XXX} 	1
ta_sent_133	Evlo naal tha Diwali kku unga Vijay ae varuvaruu   Intha yr Diwali enga anne  #kaithi   Naaanga thaa	Positive	evlo naal {Positive} naal tha {XXX} tha diwali {Positive} diwali kku {Positive} kku unga {XXX} unga vijay {XXX} vijay ae {XXX} ae varuvaruu {XXX} varuvaruu intha {XXX} intha yr {Positive} yr diwali {Positive} diwali enga {XXX} enga anne {XXX} anne kaithi {XXX} kaithi naaanga {XXX} 	1
ta_sent_134	Iruku Diwali Ku Tharamana Sambavam onnu iruku	Positive	iruku diwali {Positive} diwali ku {Positive} ku tharamana {Positive} tharamana sambavam {Positive} sambavam onnu {Positive} 	1
ta_sent_135	Pink trailer-14 Milion with 80k likes Nerkondaparvai-17 Milion views with 850k likes	Positive	pink trailer {Positive} trailer milion {XXX} milion with {XXX} with k {XXX} k likes {Positive} likes nerkondaparvai {XXX} nerkondaparvai milion {XXX} milion views {Positive} views with {Positive} with k {XXX} 	1
ta_sent_136	Bollywood ki Pink movie jaisi lag rhi h	Positive	bollywood ki {not-Tamil} ki pink {XXX} pink movie {Positive} movie jaisi {XXX} jaisi lag {not-Tamil} lag rhi {not-Tamil} 	1
ta_sent_137	Kilavanukku Verum guest role. Lots of court dialogue scenes, ivanukku tamil tadumarrum. Distributors mulichu kitta seri	Positive	kilavanukku verum {XXX} verum guest {XXX} guest role {Positive} role lots {XXX} lots of {Positive} of court {XXX} court dialogue {XXX} dialogue scenes {XXX} scenes ivanukku {XXX} ivanukku tamil {XXX} tamil tadumarrum {XXX} tadumarrum distributors {XXX} distributors mulichu {XXX} mulichu kitta {XXX} 	1
ta_sent_138	Ennagada trailara release pannittiga.....ok thala good mve choose panni irukkaru	Positive	ennagada trailara {XXX} trailara release {XXX} release pannittigaok {XXX} pannittigaok thala {XXX} thala good {XXX} good mve {XXX} mve choose {XXX} choose panni {Positive} 	1
ta_sent_139	Unbelievable trailer paatha 75 per cent people ku mela like panni Irukkaanga ... Dir . Lokesh sir	Positive	unbelievable trailer {XXX} trailer paatha {Positive} paatha per {XXX} per cent {XXX} cent people {XXX} people ku {XXX} ku mela {Positive} mela like {XXX} like panni {Positive} panni irukkaanga {XXX} irukkaanga dir {XXX} dir lokesh {XXX} 	1
ta_sent_140	anirudh fans hit like here	Positive	anirudh fans {XXX} fans hit {Positive} hit like {Positive} 	1
ta_sent_141	Dai sombu thukki vm unaku than antha dialogue proud to be an beriyarist (theruncbu thanda thappa type panni irrukan)	Positive	dai sombu {XXX} sombu thukki {XXX} thukki vm {XXX} vm unaku {XXX} unaku than {XXX} than antha {XXX} antha dialogue {Positive} dialogue proud {XXX} proud to {Positive} to be {Positive} be an {XXX} an beriyarist {XXX} beriyarist theruncbu {XXX} theruncbu thanda {XXX} thanda thappa {XXX} thappa type {XXX} type panni {XXX} 	1
ta_sent_142	I think tapsee did better job	Positive	i think {Positive} think tapsee {XXX} tapsee did {XXX} did better {XXX} 	1
ta_sent_143	Idhu thai pongal illa... pettayila nadakkum pongal.... indha pongalukku rajini kuda sweet sapuda poram...	Positive	idhu thai {XXX} thai pongal {XXX} pongal illa {Positive} illa pettayila {XXX} pettayila nadakkum {XXX} nadakkum pongal {XXX} pongal indha {XXX} indha pongalukku {Positive} pongalukku rajini {XXX} rajini kuda {XXX} kuda sweet {XXX} sweet sapuda {Positive} 	1
ta_sent_144	0:09 epadi mela vantha nu . Mela irukaravana pathu thana keka mudiyum ???	Positive	epadi mela {XXX} mela vantha {unknown_state} vantha nu {XXX} nu mela {Positive} mela irukaravana {XXX} irukaravana pathu {XXX} pathu thana {XXX} thana keka {XXX} 	1
ta_sent_145	Anirudh ji sirappana tharamana bgm ji🤙🤙🤙	Positive	anirudh ji {XXX} ji sirappana {XXX} sirappana tharamana {Positive} tharamana bgm {XXX} 	1
ta_sent_146	vikram anna mass theyrikuthu trailar vera level	Positive	vikram anna {Positive} anna mass {Positive} mass theyrikuthu {XXX} theyrikuthu trailar {XXX} trailar vera {XXX} 	1
ta_sent_147	Pullingo.... gethi  ayya.... saami..... Bigiloda  pls   kaithiya vidatheenga ...🤣🤣🤣🤣🤣	Positive	pullingo gethi {XXX} gethi ayya {XXX} ayya saami {XXX} saami bigiloda {XXX} bigiloda pls {XXX} pls kaithiya {XXX} 	1
ta_sent_148	Sivaji kku birahu Pakka Rajini movie...All time blockbuster  aaha VAALTHUKKAL	Positive	sivaji kku {XXX} kku birahu {XXX} birahu pakka {XXX} pakka rajini {unknown_state} rajini movieall {XXX} movieall time {XXX} time blockbuster {Positive} blockbuster aaha {XXX} 	1
ta_sent_149	1m likes kooda oomba mudila   Fan base matter	Positive	m likes {Positive} likes kooda {Positive} kooda oomba {XXX} oomba mudila {XXX} mudila fan {XXX} fan base {Positive} 	1
ta_sent_150	43k haters ungaluku ela tamilisai mathiri dha pondatti varuva	Positive	k haters {XXX} haters ungaluku {Positive} ungaluku ela {XXX} ela tamilisai {XXX} tamilisai mathiri {XXX} mathiri dha {XXX} dha pondatti {XXX} 	1
ta_sent_151	Normal ah than iruku over ah laam illa expect panra aalavuku onum illa	Positive	normal ah {Positive} ah than {Positive} than iruku {Positive} iruku over {XXX} over ah {Negative} ah laam {XXX} laam illa {XXX} illa expect {XXX} expect panra {XXX} panra aalavuku {XXX} aalavuku onum {XXX} 	1
ta_sent_152	Lokesh kanagaraj screen play Vera level bro .....	Positive	lokesh kanagaraj {Positive} kanagaraj screen {XXX} screen play {Positive} play vera {XXX} vera level {Positive} 	1
ta_sent_153	youtube ah hang ayidichi ithu thaanda thala yoda gethu	Positive	youtube ah {Mixed_feelings} ah hang {XXX} hang ayidichi {XXX} ayidichi ithu {XXX} ithu thaanda {Positive} thaanda thala {XXX} thala yoda {Positive} 	1
ta_sent_154	Power rangers padam patha Madri iruke 🤔	Positive	power rangers {Positive} rangers padam {XXX} padam patha {Positive} patha madri {XXX} 	1
ta_sent_155	Kola kandla iruken movne kollama vidamaten super thalaiva	Positive	kola kandla {XXX} kandla iruken {XXX} iruken movne {XXX} movne kollama {XXX} kollama vidamaten {Positive} vidamaten super {XXX} 	1
ta_sent_156	Thala dialogue delivery vara level marana waiting NKP movie	Positive	thala dialogue {Positive} dialogue delivery {Positive} delivery vara {XXX} vara level {Positive} level marana {Positive} marana waiting {Positive} waiting nkp {Positive} 	1
ta_sent_157	Ithu enga Pallathur la edutha padam	Positive	ithu enga {Positive} enga pallathur {XXX} pallathur la {XXX} la edutha {Positive} 	1
ta_sent_158	Pongal Ku intha trailer mattumae pothum polayae. Kola mass Thalaivar	Positive	pongal ku {Positive} ku intha {Positive} intha trailer {Positive} trailer mattumae {XXX} mattumae pothum {XXX} pothum polayae {XXX} polayae kola {XXX} kola mass {Positive} 	1
ta_sent_159	Dialogues , BGM, Danush acting, Vetrimaran Padam <3	Positive	dialogues bgm {XXX} bgm danush {XXX} danush acting {Positive} acting vetrimaran {XXX} 	1
ta_sent_160	Pink  but nerkonda paarvai 200	Positive	pink but {Positive} but nerkonda {Mixed_feelings} 	1
ta_sent_161	Sivakarthikeyan fans ayittulla malayalikal like here	Positive	sivakarthikeyan fans {Positive} fans ayittulla {XXX} ayittulla malayalikal {XXX} malayalikal like {XXX} 	1
ta_sent_162	അസധോമ സദ്ഗമയാ .thala adv.lal Krishna is loading..	Positive	thala advlal {XXX} advlal krishna {XXX} krishna is {XXX} 	1
ta_sent_163	Pullingo likes bigil, men like kaidhi	Positive	pullingo likes {XXX} likes bigil {XXX} bigil men {XXX} men like {XXX} 	1
ta_sent_164	Thalaivar vantha vudane meluguvathi anaiyutu appo seeman out haaaaaaa	Positive	thalaivar vantha {XXX} vantha vudane {XXX} vudane meluguvathi {XXX} meluguvathi anaiyutu {XXX} anaiyutu appo {XXX} appo seeman {XXX} seeman out {XXX} 	1
ta_sent_165	Thalapathy kaaa... I am waiting	Positive	thalapathy kaaa {XXX} kaaa i {XXX} i am {Positive} 	1
ta_sent_166	Yaru lam valimai movie kku wait panringa	Positive	yaru lam {XXX} lam valimai {XXX} valimai movie {Positive} movie kku {Positive} kku wait {Positive} 	1
ta_sent_167	oruthar mela viswasam katrathukkaga innoruthara asinga paduthaathinga ....&1:37 thala ultimate	Positive	oruthar mela {Positive} mela viswasam {Positive} viswasam katrathukkaga {XXX} katrathukkaga innoruthara {XXX} innoruthara asinga {Positive} asinga paduthaathinga {XXX} paduthaathinga thala {XXX} 	1
ta_sent_168	Talaiva super ... super ... super	Positive	talaiva super {Positive} super super {Positive} 	1
ta_sent_169	Vera vera level thala..  Yuvan is back..	Positive	vera vera {Positive} vera level {Positive} level thala {Positive} thala yuvan {Positive} yuvan is {XXX} 	1
ta_sent_170	Vijay Sethupathi Fans Hit like	Positive	vijay sethupathi {Positive} sethupathi fans {unknown_state} fans hit {Positive} 	1
ta_sent_171	Style mannan...... Wow.......super star........paakurom intha kalliyoda aatatha.....peta ....	Positive	style mannan {Positive} mannan wowsuper {XXX} wowsuper starpaakurom {XXX} starpaakurom intha {XXX} intha kalliyoda {XXX} 	1
ta_sent_172	Next Diwaali 2020 Namma Thala Diwali Than Kola Waiting	Positive	next diwaali {XXX} diwaali namma {XXX} namma thala {Positive} thala diwali {Positive} diwali than {XXX} than kola {XXX} 	1
ta_sent_173	Fight scene sema masss ah irukum	Positive	fight scene {Positive} scene sema {XXX} sema masss {XXX} masss ah {XXX} 	1
ta_sent_174	Padippu Mattum Eduthukudave Mudiyathu Sidhambaram....Slang and Dialogue...super	Positive	padippu mattum {Positive} mattum eduthukudave {XXX} eduthukudave mudiyathu {XXX} mudiyathu sidhambaramslang {XXX} sidhambaramslang and {XXX} 	1
ta_sent_175	final dance vj tv ennama ramar mathiriye iruku	Positive	final dance {XXX} dance vj {XXX} vj tv {XXX} tv ennama {XXX} ennama ramar {XXX} ramar mathiriye {XXX} 	1
ta_sent_176	Indian best director  sankar baru superb......	Positive	indian best {XXX} best director {Positive} director sankar {XXX} sankar baru {XXX} 	1
ta_sent_177	Visel parakada video like plees tamizan	Positive	visel parakada {XXX} parakada video {XXX} video like {XXX} like plees {XXX} 	1
ta_sent_178	Haaaa...... Mass!!! Marana mass rasichu direct pani irukaru Karthi. Rajini so smart and stylish.	Positive	haaaa mass {XXX} mass marana {Positive} marana mass {Positive} mass rasichu {XXX} rasichu direct {XXX} direct pani {XXX} pani irukaru {XXX} irukaru karthi {XXX} karthi rajini {XXX} rajini so {Positive} so smart {Positive} smart and {Positive} 	1
ta_sent_179	Maranam massu maranam adhuku avar dhan porandhu varanum...	Positive	maranam massu {Positive} massu maranam {Positive} maranam adhuku {Mixed_feelings} adhuku avar {XXX} avar dhan {XXX} dhan porandhu {XXX} 	1
ta_sent_180	Dis like pottha potta pasangala nigala nallave irukka mathynga by thalabathi veriyan	Positive	dis like {Positive} like pottha {XXX} pottha potta {XXX} potta pasangala {Negative} pasangala nigala {XXX} nigala nallave {XXX} nallave irukka {XXX} irukka mathynga {XXX} mathynga by {XXX} by thalabathi {XXX} 	1
ta_sent_181	Vaanga da vaanga da vaaanga da thaalaaaa	Positive	vaanga da {XXX} da vaanga {XXX} vaanga da {XXX} da vaaanga {XXX} vaaanga da {XXX} 	1
ta_sent_182	Kaithi na likes podunga   Bigil na dislike pannuga	Positive	kaithi na {unknown_state} na likes {XXX} likes podunga {Positive} podunga bigil {XXX} bigil na {unknown_state} na dislike {Positive} 	1
ta_sent_183	Omg! THALA 🥰 Last dialogue 'oruthanga mela viswasam katrathuku,  inoruthara ethuku asinga paduthiringa'. Simply H. Vinoth writings	Positive	omg thala {Positive} thala last {Positive} last dialogue {Positive} dialogue oruthanga {XXX} oruthanga mela {XXX} mela viswasam {Positive} viswasam katrathuku {XXX} katrathuku inoruthara {Positive} inoruthara ethuku {XXX} ethuku asinga {XXX} asinga paduthiringa {Positive} paduthiringa simply {XXX} simply h {XXX} h vinoth {Positive} 	1
ta_sent_184	Oruthar mela nenga #Viswasam Katurathuku innoruthara Ae Asinga PADUTHURIGA....   Thala nega vera level 🤙🤙🤙	Positive	oruthar mela {Positive} mela nenga {Positive} nenga viswasam {Positive} viswasam katurathuku {XXX} katurathuku innoruthara {XXX} innoruthara ae {XXX} ae asinga {XXX} asinga paduthuriga {Mixed_feelings} paduthuriga thala {XXX} thala nega {XXX} nega vera {Mixed_feelings} 	1
ta_sent_185	Petta thalaiwar maassss   Simran mam sema alagu  My darling chlm 3sha sema cute   Petta sema trailer	Positive	petta thalaiwar {XXX} thalaiwar maassss {XXX} maassss simran {XXX} simran mam {Positive} mam sema {XXX} sema alagu {XXX} alagu my {XXX} my darling {XXX} darling chlm {XXX} chlm sha {XXX} sha sema {XXX} sema cute {XXX} cute petta {XXX} petta sema {XXX} 	1
ta_sent_186	Valimai views and like will be ....	Positive	valimai views {XXX} views and {Positive} and like {unknown_state} like will {XXX} 	1
ta_sent_187	Next cm rajini the boss serrupu addi to amaikari Simon puluman	Positive	next cm {unknown_state} cm rajini {XXX} rajini the {XXX} the boss {XXX} boss serrupu {XXX} serrupu addi {XXX} addi to {XXX} to amaikari {XXX} amaikari simon {XXX} 	1
ta_sent_188	Night kulla 10 million views 800k likes thandumnu solravanga like podunga	Positive	night kulla {Positive} kulla million {XXX} million views {Positive} views k {XXX} k likes {Positive} likes thandumnu {XXX} thandumnu solravanga {XXX} solravanga like {Positive} 	1
ta_sent_189	Looks like a video game.. Very funny	Positive	looks like {Positive} like a {Positive} a video {XXX} video game {Negative} game very {XXX} 	1
ta_sent_190	Oruthar mella viswasam katrathukaga inoruthangala yen asinga paduthuringa	Positive	oruthar mella {XXX} mella viswasam {XXX} viswasam katrathukaga {Positive} katrathukaga inoruthangala {XXX} inoruthangala yen {XXX} yen asinga {Positive} 	1
ta_sent_191	Movie paathutu trailer paaka vanthavanga like podunga	Positive	movie paathutu {Positive} paathutu trailer {unknown_state} trailer paaka {unknown_state} paaka vanthavanga {Positive} vanthavanga like {Positive} 	1
ta_sent_192	Colour tone semmaya iruku,cinematography vera level..	Positive	colour tone {XXX} tone semmaya {XXX} semmaya irukucinematography {XXX} irukucinematography vera {XXX} 	1
ta_sent_193	Full Movie dalo handi my yr	Positive	full movie {Positive} movie dalo {XXX} dalo handi {XXX} handi my {XXX} 	1
ta_sent_194	Vjs entry 1:37 Vera level uh	Positive	vjs entry {XXX} entry vera {XXX} vera level {Positive} 	1
ta_sent_195	best under 7000 rupees mobile	Positive	best under {XXX} under rupees {XXX} 	1
ta_sent_196	Oruthar meethu visuvasam katurathuku.. inoruthara asinga paduthuringaleeeeee... Thala mass dialogue...	Positive	oruthar meethu {Mixed_feelings} meethu visuvasam {XXX} visuvasam katurathuku {XXX} katurathuku inoruthara {XXX} inoruthara asinga {Positive} asinga paduthuringaleeeeee {XXX} paduthuringaleeeeee thala {XXX} thala mass {Positive} 	1
ta_sent_197	Vaanga thambi #Vivasayam padam ah vanthu token onnu pottukonga  Innum evlo Peru da padathula mattum vivasayatha kapathuvinga	Positive	vaanga thambi {XXX} thambi vivasayam {XXX} vivasayam padam {XXX} padam ah {XXX} ah vanthu {Positive} vanthu token {XXX} token onnu {XXX} onnu pottukonga {XXX} pottukonga innum {XXX} innum evlo {Negative} evlo peru {XXX} peru da {XXX} da padathula {XXX} padathula mattum {unknown_state} mattum vivasayatha {XXX} 	1
ta_sent_198	Kaithi padam pathutu vandhu  Trailer paka vandhathu yaaru?	Positive	kaithi padam {unknown_state} padam pathutu {Positive} pathutu vandhu {XXX} vandhu trailer {Negative} trailer paka {Positive} paka vandhathu {XXX} 	1
ta_sent_199	Ippam enna panna porom???  Sweet sappida porom...	Positive	ippam enna {XXX} enna panna {Positive} panna porom {Positive} porom sweet {Positive} sweet sappida {Positive} 	1
ta_sent_200	Ticket rate kami pannugapa.. theater le pakuno anttu Aasya erukko.	Positive	ticket rate {XXX} rate kami {XXX} kami pannugapa {XXX} pannugapa theater {XXX} theater le {unknown_state} le pakuno {XXX} pakuno anttu {XXX} anttu aasya {XXX} 	1
ta_sent_201	GVP killedd the bgmmwathaaa kolaaa masss bgmmm	Positive	gvp killedd {XXX} killedd the {XXX} the bgmmwathaaa {XXX} bgmmwathaaa kolaaa {XXX} kolaaa masss {XXX} 	1
ta_sent_202	Padam Partha piragu Niraya Per like Poduvanga  Pola .	Positive	padam partha {unknown_state} partha piragu {Positive} piragu niraya {XXX} niraya per {XXX} per like {XXX} like poduvanga {XXX} 	1
