text	category
ithula dislike panna enna da iruku	Positive
ayyo saami enn trailer da shankar sir u nailed it	Positive
unmaiyana thala fans like podunga inga	Positive
youtube admin engalukaga repeat mode vainga	Positive
rajani sir vijay sethupathy fans hit like	Positive
1 hr la 400 k like	Positive
thalaivaa aa sema mass energetic performance	Positive
801k likes athuvum remake movie ku mass	Positive
thala ellaa dialogkum sema mass ah iruku	Positive
oct 4 kku wait pandranvanga mattum like podunga	Positive
semma bgm ippa g v u r great	Positive
trailer pakka vanthaanga ellaam like podunga	Positive
sirappo sirappu mass s daa thalaivarayum avar attaththaiyum pakkaththan poringa	Positive
seems to b like pink movie	Positive
viswasam trailer needs just 20k likes to reach 1 4m likes milestone	Positive
sk fans like here to block buster hit	Positive
appada engge thalapathy padam vara varaikkum thala padathe pakke vendiyathu tha	Positive
rajani fans from karnataka we want this rajani old style	Positive
thalai trailer athigama partha ullangaluku congrats	Positive
always thala thala always	Positive
1 on trending in sri lanka nee vaa thala	Positive
vjs nna dialogueaa venam andha oru sirrippu andha getha oru sirippu merattita brother	Positive
how many of you seen teejay hit like if you like tee jay	Positive
dho vandhuduchula aduttha mugamoodi lol	Positive
young man johnny patha mari iruku	Positive
last 4 secs thalaivar walk semma 90s rajini	Positive
thalaivar 20 vayasu payan maariye irukaru so hansome	Positive
last dialogue sema i am a vijay fan fans kaga sonna mary iruku sema thala	Positive
robo 2 o looking like a hollywood movie thalaiva and akshay kumar fans like here	Positive
that malay dialogue was amazing chiyaan sir u kena tunggu lebih lama lagi	Positive
na padippa vachu viyabaram pandravan ila padikiravana vachu viyabaram pandravan	Positive
next super star vijay fan	Positive
2million likes fans ready fans	Positive
oru vela powerpaandi 2 vaa irukumoo trailer mass pannitaanga petta vs viswaasam	Positive
thalaivar mass speech mavana kola kandu la eruka kolama vitamata	Positive
akshay kumarukku motta rajendiran dubbing pesirukkaru pola	Positive
vijay sethupathi is always mass avaru kaha vena poi pakalam makkal selvan vijay sethupathi	Positive
remake movie trailer key 700 k likes therikuthu thala mass da	Positive
thalaivaa sure bb eduthu vainga da national award ah	Positive
ennada action scenelaam vachirukeenga thala fan enakke porukala da	Positive
edho solla varaan paa namma ooruku ana ennanu dha therila	Positive
pink nkp fans kits like	Positive
oruthar mela viswasam katrathukaga inoruthara yen asingapaduthareenga semma	Positive
super duper mega blockbuster rajini shankar rocking next baahubali of indian cinema	Positive
you kena tunggu lebih lama lagi untuk tahu saya perfect pronunciation loves from malaysia	Positive
thalaiva and makkal selvan combo waiting daa from vizagg	Positive
ungalukku jio phone tricks eppadi pannurathu thriyanuma appadina ennoda channel lai subecribe pannuga naanum thala fan	Positive
intha fan na neenga like podunga antha fan na neenga like podunga nu solravangala nerupula podanumnu solravanga like pannunga	Positive
pink ku compare panne idhu oru mokka	Positive
paaka dha pora intha kaali oda aatadha	Positive
mass asai teejay fans like here	Positive
yar yaaru ipaa comment section laa irukengaa	Positive
thala mass innum neraya neraya dilouge mass	Positive
onum purilla thalaikaha like and cmnt podan	Positive
highest kollywood film trailer 1st viswasam 1 3m likes 2nd nerkonda paarvai 721k likes	Positive
thala yuvan combo enrale padam super hit dhan	Positive
blockbuster movie i love rajini sir	Positive
2 00 vaseekaran turns into akshay kumar	Positive
39 views 8 1k likes 93 dislike	Positive
karthik subburaj mass katta poringa pola	Positive
aiyoo movie release date sollunga pa veri eruthu yaarachu movie rls date sollunga	Positive
release kulla 14 million views avadhu thaanduma thala bloods	Positive
chiyaan rasiganda sema block buster movie	Positive
2nd comment kumaru kokki kumaru vaa talaivaa	Positive
kola maas katta waiting kerala people makkal selva love you baby	Positive
music is damn good sir	Positive
chiyaan vikram is versatile king in indian cinema	Positive
30k dai next unga teaser varum sethinga da	Positive
maranaa mass trailer thalaivar always rocks	Positive
mass marana mass dhanush anna love you	Positive
vijay sethu pathi yoda thivara fan na avarkruka tha padam papen	Positive
ella padathaiyum thookki sapdu thalaiva indha time sakkara pongal namakuthaan	Positive
vera level sirappana sambavam erukku pongaluku	Positive
dhanush paiyanukkaga poradra padama irukkum nu nenaikran	Positive
naan vandhate solle tirungu vandhate yenne	Positive
telugu pawan kalyan fans all the best rajini sir	Positive
trailer aa vida bgm vera level	Positive
last dialogue kettuttu poi thooku matti thongungada	Positive
lol bigil trailer inum release agula athukula kaithi n bigil compare panitu irukanga	Positive
namba thala ajith smoke panni paathirikkuringla thala maari nalla manasu endha actor ku varum never ever give up	Positive
bgm gv dhanush sir amazing perfomance vetri sir movie nnaa summaavaa	Positive
padam vetripera thalapathy rasigargal saarbil valthukal	Positive
bgm summa therikuthu thala dialog delivery vera level mass u1 fans oru like pottutu paarunga m	Positive
hit like if u see our old kanmadam movie manju is back	Positive
thala is rocking by surya anna fan	Positive
mass mass mass mass mass mass mass mass mass mass mass mass mass marana mass thalaiver mass	Positive
i am waiting waiting waiting	Positive
h vinoth mass 1 sathuranga vettai 2 theeran 3 narkonda paarvai	Positive
maranam ma iruku sekrama movie release date sllu ga marana waiting ah iruku	Positive
woww what a style ya	Positive
more than 50 times pathuten thala pakka pakka veri erudhu love u thala	Positive
vadachennai left la poirum polaye vetri nailed it	Positive
ne vaa thalaivaa nanga irukom la	Positive
5 m super 10 millon varathukku help pannunga pleas	Positive
vera vera level da version 2 0	Positive
751k likes reached aairuku pangalingala adichi thookalamaa	Positive
in hindi pink movie amita banchan n tapsee in tamil nerkonda paarvai ajit kumar shradda srinath semma	Positive
petta pongalukku sey um vasul vetta	Positive
asuran movie ku oscar award varum nu solluravanga like pannunga friends	Positive
mankatha billa type la thala oru movie pannanum	Positive
1 36 pahh vere level repeat panni paathaven ellam like pode thaledaa thale	Positive
that guy ippa namma enna panna porom thalaivar sweet saapida porom vera level	Positive
2019 la super social message thala vera level sir nenga i love u thala sir	Positive
sorry to say action king arjun sir kaagaa movie pakka poren	Positive
superb thala mass i am waiting	Positive
thala veriyan mass fans like here	Positive
edhu speed la pathalum semma aa thaa iruku dd	Positive
indha trailerkagave 150 kudukalaamya 20 vaatiku mela paathuten thalaiva karthik subburaju enga super stara getha kaatirukaya	Positive
awards ellam eduthu veinkada thukitu poga asuran team varuthu	Positive
thalaa sema i love u thalaa	Positive
thala vera joner la irukar super	Positive
dia kena tunggu lama lagi untuk tahu saya hahaha malay dialogue by chiyaan	Positive
1 million likes varum nu solravanga like panunga	Positive
breaked sarkar views in 5 hrs	Positive
kajal fans subscribe	Positive
sarkar kitta kooda nerunga mudiyala just 10million views	Positive
yaruda avanunga vanthu cinna pulla thanama dislike pannittu irukkaranunga	Positive
trailer vanthu evaluvu neram aguthu enga trendingla canom	Positive
your voice kambiramma irukku sema super thala	Positive
thala super na like panuga	Positive
thalaa love u sirr frm andhra pradesh	Positive
asuran verithanamkaadu eruntha eduthukuvanga kasu eruntha pudikiruvanga ana padipa maittum namba kitta eduthukavae mudiyathu	Positive
amma dee yyo bgm vara laval	Positive
1st day 1 show booked	Positive
ithu tamil nadu ella ithu enga thala nadu	Positive
mass katradhuna epdi venalum katalam da	Positive
sathyama ivlo nalla irukum nu ninaikala	Positive
90 s kid sakthiman fans hit like	Positive
dai evan dislike potalum ellarukum pudicha trailor adu marathu da manga madainungala nkp awesome	Positive
yarukkelam dhanush anna movie pudichirukko avunga like pannunga	Positive
make 1m likes as soon as possible	Positive
dai indha rajini ah dhaan da pala varshama naanga kekrom	Positive
u1 bgm theri mass bgmukahavay movie paakkanum	Positive
court scene theater summa adhira pogudhu thalaa	Positive
vikram sir you are rockstar	Positive
pink remake but ajit is good	Positive
warning to another movie sentiment irundhaa oodi poiru kola gandu la irukken kollaama vidamaaten	Positive
oruthar mela viswasam kaatradhukaga yn inoruthara kevala paduthuringa	Positive
pakka mass daa die hard fans from telugu superb abba	Positive
looks like remake of pink movie	Positive
u1 kola mass bgm verithanam pannitinga ponga	Positive
thala fansna sumava sema union pa pullarikuthu	Positive
i from karnataka m vikrams fan	Positive
vera level rajini is the mass	Positive
panday nee la enga thala ku opposite ah otha poturuvom	Positive
ule poyi pani noku thalapaty 63 teaser varattu marana milin viwers irukku from kerala	Positive
enga thalaivanna summava ippo paruda indha kaali oda aatatha kaala mudinchu kaali ya vandhirukaruda	Positive
appada kitta thatta 4 5 varusama oruthan kitta maatikittu saavadichaaru ipothan konjam vithiyasama rasikira mathiri iruku keep it up thala	Positive
ajith kumar pera theatre pakka marana waiting thala bloods	Positive
thala ne va thala vera levala thala	Positive
endha timele yar yar trailer pathuttu erukinge	Positive
0 36 aboorva ragangal love u thalaiva thalapathy fan	Positive
1m like varum nu solluravangaa mattum like poduga	Positive
sivakarthikyen fans like here from andhra	Positive
ippo yarlam vanthu teaser pathinga avangalam oru like podunga	Positive
awsome guru i love u thalava	Positive
marana waiting for nkp lub u thalaa	Positive
padan ellam nalla than irikkr but bigiloda poatti podradhudhan neenga aeira periiya thappu	Positive
super amazing karthi ji we are waiting for karthi by thala ajith fans club karaikudi	Positive
neraya neraya neraya neraya goosebumps moment wow	Positive
1 06 dheena fans hit like	Positive
trailer mokka ya iruku krish trailer pakkura mari iruku	Positive
classana movie than ithu aana ajith kumar apdingra name nala mass aaga poguthu	Positive
vera level theater le terika podhu	Positive
trailer paakamaye like potavanga hit like	Positive
last shot la semma mass erukapla thala low angle la semma gethu	Positive
love u thala evalavu alagu da thala	Positive
sirapana tharamana sambhavam by karthik subburaj	Positive
cell phone ah kaanoomaa appoo siva kumar ah thaan keatkanum oorela iruka yellaa phoneayum veri thanama veattayaadraan yaa	Positive
2 3k dislikes maaha maanadu grps pola	Positive
marana mass i am wach for marana waitting	Positive
speed up guys likes ah therikka vidunga	Positive
super ajit kumar sir from andhra pradesh fans	Positive
yaaru athu music director bgm vera level ya yov	Positive
manusanuku thala mukkium athupola filmindustryku ak very very important	Positive
rajinii sirr we lovee you alott hyderabad telangana tamil ajith fan	Positive
atleast 1 million views likes varavikaa thala fans support pannukaa	Positive
vera level sir thalaa ans best wishes from thalapathy fans	Positive
thalaivar asuran ah vanthurukaru last la bgm vera levell	Positive
thala siva combo la innoru mass padam pannunga	Positive
music verithanam nu solravanga oru like ah podunga	Positive
at 1 39 u1 king of bgm	Positive
neraya neraya neraya neraya neraya neraya	Positive
manasa badhicha padam dhanush vetri maran gv vera level	Positive
nallave illa itha poi thala mass kola mass nu soltringa	Positive
kola kaandula iruken mavane kollama vidamaten sema dialogue	Positive
ithu ajith padama irukathu but ajith sema super padama irukum nenaikuren	Positive
dai eppa enna da ithu semma da dai	Positive
rajini sir waiting from kerala	Positive
a s u r a n	Positive
padipai mattrumdan evanaliyum eduthukola mudiyad nalla vasanam asuran aalapogiran all the best for the teem	Positive
rajini mass and shankar veral level	Positive
0 39 to 0 47 bgm looks like padayappa bgm	Positive
waiting for kalyani priyadharsan s kollywood entry	Positive
paa mass makkalselvan epudi ungala pakkaa thn asapadrom	Positive
semmaa mass thalaa lvee uu always	Positive
thaa teaser na itha da teaseru vera leveluu	Positive
mount hermon darjeeling superstar rajni	Positive
734 k likes reached aairuku	Positive
pppaa thala back to citizen vibez	Positive
vijay sethupathi fans marana waiting petta	Positive
karthik subburaj fans hit the like button rajini mass	Positive
declining thala from pa ranjith fans karnataka	Positive
all d best from dboss darshan fanszz karnataka	Positive
thala marana mass sai blsing always you super thala	Positive
intha vayasu namalam irupoma ila iruntha enthirchu nadapoma vera level stamina korayave ila	Positive
only one star super star rajini star	Positive
padathula vfx irruka padamey vfx ah irrukuda	Positive
thalaivaa sooper love you thalaivaa petta parak	Positive
innu neraya neraya neraya flop kuduu	Positive
wow trending katirchu late ah vanthalum latest ah varuvom atha enga thalaivar pettaparaak	Positive
like more comment more share more	Positive
adei padatha innaikke release pannungada illena kola gaandu ahiduvom	Positive
